clade_name	QuekJJ_2025__SRR31860670	QuekJJ_2025__SRR31860669	QuekJJ_2025__SRR31860671	QuekJJ_2025__SRR31860678	QuekJJ_2025__SRR31860677	QuekJJ_2025__SRR31860679	QuekJJ_2025__SRR31860672	QuekJJ_2025__SRR31860676	QuekJJ_2025__SRR31860673	QuekJJ_2025__SRR31860674	QuekJJ_2025__SRR31860675	QuekJJ_2025__SRR31860680	QuekJJ_2025__SRR31860684	QuekJJ_2025__SRR31860683	QuekJJ_2025__SRR31860682	QuekJJ_2025__SRR31860691	QuekJJ_2025__SRR31860694	QuekJJ_2025__SRR31860693	QuekJJ_2025__SRR31860692	QuekJJ_2025__SRR31860689	QuekJJ_2025__SRR31860690	QuekJJ_2025__SRR31860695	QuekJJ_2025__SRR31860685	QuekJJ_2025__SRR31860688	QuekJJ_2025__SRR31860687	QuekJJ_2025__SRR31860686	QuekJJ_2025__SRR31860681
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_squillarum|t__SGB55775	0.03778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia|t__SGB12460	0.0349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21027	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Dickeya|s__Dickeya_zeae|t__SGB206359	0.03393	0.0	0.01553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_rhodesiae|t__SGB12121	0.03225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04379	0.0	0.32737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia_adecarboxylata|t__SGB38386	0.02909	0.0	0.04988	0.0	0.0	0.0	0.0	0.0	3.30251	0.01145	0.29151	0.0	0.0	0.04992	0.0	0.0	0.00247	0.0	0.0	0.0	0.23059	0.47682	0.03942	0.0	0.04977	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_chuandaensis|t__SGB10136	0.02863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0109	0.00241	0.0	0.0	0.42607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00216
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kosakonia|s__Kosakonia_sacchari|t__SGB101995_group	0.02834	0.0	0.0146	0.0	0.0	0.0	0.0	0.0	0.0	0.02252	0.00659	0.0	0.0	0.0	0.0	0.0	0.00868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_AS2_8|t__SGB206605	0.02543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Duganella|s__Duganella_lactea|t__SGB88622	0.024	0.0	0.01994	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum_SGB88640|t__SGB88640	0.02398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified|s__Hyphomicrobiales_bacterium|t__SGB11084	0.02119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_huaxiensis|t__SGB31166	0.01884	0.0	0.0	0.0	0.0	0.0	0.24597	0.0	1.02488	0.0	0.11508	0.0	0.0	0.22734	0.0	0.0	0.00197	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.328	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_monteilii|t__SGB12291	0.01617	0.0034	0.02444	0.0	0.0	0.0	0.0	10.88126	0.02403	0.03768	0.00959	0.0	0.0	0.11749	0.0	1.59497	0.08164	0.16605	0.0	0.0	0.01576	0.22057	0.0	0.0	6.45679	0.0	0.00507
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_portucalensis|t__SGB10084	0.01594	0.19761	0.14567	0.0	0.0	0.0	3.36279	0.0	0.00739	4.41013	0.0	0.0	0.0	0.34761	0.0	5.18684	2.04189	0.0	0.0	0.0	0.04693	13.58761	0.0	0.0	0.24421	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_palleroniana|t__SGB12153	0.01489	0.0	0.02173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium|s__Curtobacterium_citreum|t__SGB16804	0.01409	0.0	0.03012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_SGB136991|t__SGB136991	0.0129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_marcescens|t__SGB10251	0.0122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31984	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_terrigena|t__SGB10122	0.01219	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0.19714	0.0	0.81317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15072	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_chelatiphaga|t__SGB12446	0.0117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified|s__Hyphomicrobiales_bacterium|t__SGB11081	0.01115	0.0	0.16283	0.0	0.0	0.0	0.0	0.0	0.27455	0.00123	0.0	0.0	0.0	0.05474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cancerogenus|t__SGB10181	0.00894	0.0	0.06841	0.0	0.00128	0.03233	0.0	0.0	0.01417	0.0	0.0	0.04005	0.00261	0.01193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05858
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_seifertii|t__SGB10345	0.00853	0.0	0.00039	0.0	0.0	3.2273	0.0	0.0	0.0	0.17136	0.0	1.23395	0.0	3.57278	0.0	0.01271	0.0	0.0	0.0	0.0	0.06235	0.0	0.0	0.0	0.00775	0.0	2.49014
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_mosselii|t__SGB12277	0.00846	0.0	0.01007	0.0	0.0	0.01234	0.0	0.0	0.07886	0.6385	0.00114	0.08765	0.0	0.19629	0.0	0.06708	0.29352	0.0043	0.0	0.0	0.03165	0.0	0.0	0.0	0.03333	0.0	0.35866
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__SGB12280	0.00736	0.0	0.00385	0.0	0.0	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.00786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_anthophila|t__SGB10185	0.00517	0.0	0.0	0.0	0.22054	0.02174	0.00979	2.07803	0.52738	0.00562	0.0	0.0	0.0279	0.63557	0.08972	0.0	0.0	0.0	0.0	0.0	0.0	0.39375	11.88373	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__Aquitalea|s__Aquitalea_denitrificans|t__SGB88189	0.00445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei|t__SGB10130	0.00428	0.0	1.64117	0.14171	2.45934	1.02041	0.03598	10.05579	1.96161	2.73031	0.12394	9.26319	90.86891	2.13862	11.05378	0.0216	0.53476	0.33582	0.0	0.0	0.28445	0.99258	0.57264	0.0	2.10005	0.0	0.98261
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_yabuuchiae|t__SGB11679	0.00387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_ascorbata|t__SGB10107	0.00354	0.0	0.08215	0.0	0.0	0.13682	0.0	0.0	0.00067	0.00173	0.02915	1.46098	0.0	0.02292	0.0	0.0	0.01239	0.03531	0.0	0.0	0.26478	0.1377	9e-05	0.0	0.06594	0.0	1.42646
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_dispersa|t__SGB10172	0.00329	0.0	0.09339	0.22189	0.24076	0.24055	0.0	0.0	0.20286	0.04142	0.00471	0.28097	2.05858	9.15001	1.43598	0.0	0.00323	0.00401	0.0	0.0	6.32515	0.31623	0.26916	0.0	0.07882	0.0	1.91225
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fakonensis|t__SGB110478	0.00298	0.0	0.01664	0.0	0.0	0.0	0.0	0.0	0.03825	0.09124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16665	0.0	0.0	0.0	0.0017	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_garvieae|t__SGB7979	0.00289	0.01234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02572	0.0	0.0	0.0	4.06175	0.0	0.06512	0.0	0.0	0.26889	0.0	0.01681	0.00523	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens|t__SGB12301	0.00281	0.0	0.64973	0.0	0.0	0.0	0.03665	0.0	0.02404	0.0	5.52979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24522	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Pseudescherichia|s__Pseudescherichia_SGB81755|t__SGB81755	0.00259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_endophytica|t__SGB12099	0.00231	0.0	0.0	0.0	0.0	0.0	0.00465	0.0	0.0	0.0	0.03406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_beijerinckii|t__SGB10371	0.00219	0.0	0.07748	0.0	0.0	0.0	0.0	0.0	0.33576	0.0	0.18476	0.0	0.0	0.09136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00353	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__GGB74900|s__GGB74900_SGB38487|t__SGB38487	0.00182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_S30|t__SGB93606	0.00179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_altitudinis|t__SGB7770	0.0016	0.0	0.0	0.0	0.0	0.00264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_sp_RIT_PI_d|t__SGB10048	0.00154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_cyclobalanopsidis|t__SGB22682	0.00136	0.0	0.05118	0.0	0.0	0.0	0.0	0.0	0.28395	0.0033	0.0	0.0	0.0	0.00215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00301	0.0	0.0	0.14451	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__GGB59904|s__GGB59904_SGB81786|t__SGB81786	0.00107	0.0	0.02446	0.0	0.0	0.0	0.0	0.00109	0.00907	0.05002	0.0	0.0	0.03192	0.0	0.0	0.0	0.01225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_sobria|t__SGB9945	0.0	58.36003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.47006	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_salmonicida|t__SGB9951	0.0	6.94026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.55217	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_oncorhynchi|t__SGB23312	0.0	3.8045	0.01005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.61348	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_portensis|t__SGB81595	0.0	2.92583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.77955	0.0	0.00666	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Buttiauxella|s__Buttiauxella_gaviniae|t__SGB10037	0.0	2.4067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12191	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_molluscorum|t__SGB9959	0.0	1.86445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.65507	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_baltica|t__SGB10320_group	0.0	1.59037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.23587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.73588	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Buttiauxella|s__Buttiauxella_massiliensis|t__SGB81727	0.0	1.48075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30056	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii|t__SGB10083	0.0	1.15063	0.08915	0.0	0.0	0.0	0.0	0.0	0.13417	0.03898	0.0	0.0	0.0	0.10065	0.0	6.97389	0.03089	0.0	0.0	0.0	0.00163	0.03442	0.0	0.0	0.33049	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_proteamaculans|t__SGB10258	0.0	1.14871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56913	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_rivipollensis|t__SGB9956	0.0	1.12193	0.01586	0.0	0.0	0.0	0.13612	0.0	0.0	0.03329	0.05094	0.0	0.0	0.01091	0.0	0.36341	0.0	0.0	0.0	0.0	0.01281	0.0	0.0	1.88905	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_carnosus|t__SGB7987	0.0	1.07083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2904	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella_psychrotolerans|t__SGB10024	0.0	0.99282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95939	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lundensis|t__SGB12101	0.0	0.99109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69633	0.0	0.0	0.0	0.0	0.00509	0.0	0.0	1.35633	0.0	0.33747	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_dhakensis|t__SGB9953	0.0	0.914	2.73905	0.0	0.0	0.0	0.0	0.0	0.0	1.37727	0.0	0.0	0.0	0.0	0.0	3.34045	0.39484	0.0	0.0	0.0	0.0	0.0	0.00103	0.0	0.00289	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_alvei|t__SGB10209	0.0	0.88224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19989	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi|t__SGB12106	0.0	0.7339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13801	0.48485	0.0	0.0	0.0	0.0	0.03954	0.0	2.48113	2.31693	0.0	0.00777	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_veronii|t__SGB9947	0.0	0.68249	0.05846	0.0	0.0	0.0	0.0	0.0	0.0	0.04939	0.0	0.0	0.0	0.09592	0.0	17.73818	0.0	0.0	0.0	0.0	0.03762	0.0	0.0	8.57014	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi|t__SGB12107	0.0	0.5799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.01668	0.13229	0.0	0.0	0.00012	0.0	0.01812	0.0	0.0	0.80263	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Buttiauxella|s__Buttiauxella_agrestis|t__SGB10040	0.0	0.57411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38311	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium|s__Carnobacterium_divergens|t__SGB7903	0.0	0.56258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00074	0.0	0.0	0.0	0.0133	0.0	0.0	0.0	0.28639	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_weihenstephanensis|t__SGB12100	0.0	0.55752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64398	0.0	0.00321	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_harbinensis|t__SGB31329	0.0	0.50708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.81316	0.0	0.0019	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__SGB10068	0.0	0.49366	0.0	0.0	0.0	0.00874	0.0	0.0	0.0	0.03141	0.0	0.0	0.0	0.0185	0.0	1.18095	0.61208	0.0	0.0	0.0	0.02627	0.0	0.0	0.00147	0.0	0.0	0.0
