sgb_id	Unknown	Assigned taxonomy	Level of assigned taxonomy	MAG	reference_genomes	Food_processing	Animal	Food	Human	Other_categories	NA
SGB96931	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB5659|o__OFGB5659|f__FGB5659|g__GGB71193|s__GGB71193_SGB96931|t__SGB96931	Other	2	0	0	0	2	0	0	0
SGB96932	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Atopostipes|s__Atopostipes_SGB96932|t__SGB96932	Genus	3	0	0	0	3	0	0	0
SGB96933	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Atopostipes|s__Atopostipes_SGB96933|t__SGB96933	Genus	1	0	0	0	1	0	0	0
SGB96934	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Alkalibacterium|s__Alkalibacterium_SGB96934|t__SGB96934	Genus	27	0	4	0	24	0	0	0
SGB96935	uSGB	k__Bacteria|p__Firmicutes|c__CFGB50493|o__OFGB50493|f__FGB50493|g__GGB71197|s__GGB71197_SGB96935|t__SGB96935	Other	17	0	4	0	13	0	0	0
SGB96939	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__GGB5544|s__GGB5544_SGB96939|t__SGB96939	Family	1	0	0	0	1	0	0	0
SGB96940	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Tetragenococcus|s__Tetragenococcus_SGB96940|t__SGB96940	Genus	4	0	2	0	2	0	0	0
SGB96941	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__GGB71203|s__GGB71203_SGB96941|t__SGB96941	Family	8	0	1	0	7	0	0	0
SGB96942	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB20432|o__OFGB20432|f__FGB20432|g__GGB71204|s__GGB71204_SGB96942|t__SGB96942	Other	1	0	0	0	1	0	0	0
SGB96943	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB20432|o__OFGB20432|f__FGB20432|g__GGB71204|s__GGB71204_SGB96943|t__SGB96943	Other	1	0	0	0	1	0	0	0
SGB96944	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__GGB71205|s__GGB71205_SGB96944|t__SGB96944	Family	1	0	0	0	1	0	0	0
SGB96946	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB5364|o__OFGB5364|f__FGB5364|g__GGB71207|s__GGB71207_SGB96946|t__SGB96946	Other	1	0	0	0	1	0	0	0
SGB96947	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB70169|o__OFGB70169|f__FGB70169|g__GGB71208|s__GGB71208_SGB96947|t__SGB96947	Other	1	0	0	0	1	0	0	0
SGB96951	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_SGB96951|t__SGB96951	Genus	2	0	0	0	2	0	0	0
SGB96952	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_SGB96952|t__SGB96952	Genus	5	0	1	0	4	0	0	0
SGB96953	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_SGB96953|t__SGB96953	Genus	1	0	0	0	1	0	0	0
SGB96955	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB5028|o__OFGB5028|f__FGB5028|g__GGB71216|s__GGB71216_SGB96955|t__SGB96955	Other	1	0	0	0	1	0	0	0
SGB96957	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Secundilactobacillus|s__Secundilactobacillus_SGB96957|t__SGB96957	Genus	1	0	0	0	1	0	0	0
SGB96958	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_SGB96958|t__SGB96958	Genus	4	0	0	0	4	0	0	0
SGB96959	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_SGB96959|t__SGB96959	Genus	3	0	0	0	3	0	0	0
SGB96960	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_SGB96960|t__SGB96960	Genus	7	0	0	0	7	0	0	0
SGB96961	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_SGB96961|t__SGB96961	Genus	1	0	0	0	1	0	0	0
SGB96962	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB71223|s__GGB71223_SGB96962|t__SGB96962	Family	1	0	0	0	1	0	0	0
SGB96964	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Fructobacillus|s__Fructobacillus_SGB96964|t__SGB96964	Genus	3	0	0	0	3	0	0	0
SGB96965	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB71226|s__GGB71226_SGB96965|t__SGB96965	Family	1	0	0	0	1	0	0	0
SGB96966	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Fructobacillus|s__Fructobacillus_SGB96966|t__SGB96966	Genus	1	0	0	0	1	0	0	0
SGB96967	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB35321|o__OFGB35321|f__FGB35321|g__GGB71228|s__GGB71228_SGB96967|t__SGB96967	Other	1	0	0	0	1	0	0	0
SGB96968	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_SGB96968|t__SGB96968	Genus	1	0	0	0	1	0	0	0
SGB96969	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Liquorilactobacillus|s__Liquorilactobacillus_SGB96969|t__SGB96969	Genus	2	0	0	0	2	0	0	0
SGB96970	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Oenococcus|s__Oenococcus_SGB96970|t__SGB96970	Genus	1	0	0	0	1	0	0	0
SGB96971	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB5127|o__OFGB5127|f__FGB5127|g__GGB71232|s__GGB71232_SGB96971|t__SGB96971	Other	2	0	0	0	2	0	0	0
SGB96974	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB67099|o__OFGB67099|f__FGB67099|g__GGB71235|s__GGB71235_SGB96974|t__SGB96974	Other	2	0	0	0	2	0	0	0
SGB96975	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Companilactobacillus|s__Companilactobacillus_SGB96975|t__SGB96975	Genus	2	0	0	0	2	0	0	0
SGB96977	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_SGB96977|t__SGB96977	Genus	4	0	1	0	3	0	0	0
SGB96978	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Dellaglioa|s__Dellaglioa_SGB96978|t__SGB96978	Genus	7	0	0	0	7	0	0	0
SGB96979	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Dellaglioa|s__Dellaglioa_SGB96979|t__SGB96979	Genus	1	0	0	0	1	0	0	0
SGB97147	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB97147|t__SGB97147	Genus	19	0	4	0	15	0	0	0
SGB97312	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB14251|o__OFGB14251|f__FGB14251|g__GGB39010|s__GGB39010_SGB97312|t__SGB97312	Other	1	0	0	0	1	0	0	0
SGB97314	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB97314|t__SGB97314	Genus	1	0	0	0	1	0	0	0
SGB97350	uSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halanaerobium|s__Halanaerobium_SGB97350|t__SGB97350	Genus	2	0	1	0	1	0	0	0
SGB97351	ufSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae|g__Halanaerobium|s__Halanaerobium_SGB97351|t__SGB97351	Genus	1	0	0	0	1	0	0	0
SGB97352	ufSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB97352|t__SGB97352	Genus	2	0	0	0	2	0	0	0
SGB97353	ufSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB97353|t__SGB97353	Genus	1	0	0	0	1	0	0	0
SGB97354	ufSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB97354|t__SGB97354	Genus	1	0	0	0	1	0	0	0
SGB97356	uSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB71279|s__GGB71279_SGB97356|t__SGB97356	Family	23	0	4	0	19	0	0	0
SGB97357	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB38130|o__OFGB38130|f__FGB38130|g__GGB71280|s__GGB71280_SGB97357|t__SGB97357	Other	1	0	0	0	1	0	0	0
SGB97358	uSGB	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__GGB71281|s__GGB71281_SGB97358|t__SGB97358	Family	7	0	1	0	6	0	0	0
SGB97359	uSGB	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__GGB71282|s__GGB71282_SGB97359|t__SGB97359	Family	3	0	1	0	2	0	0	0
SGB97360	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB70330|o__OFGB70330|f__FGB70330|g__GGB71283|s__GGB71283_SGB97360|t__SGB97360	Other	1	0	0	0	1	0	0	0
SGB97363	ufSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_SGB97363|t__SGB97363	Genus	1	0	0	0	1	0	0	0
SGB97402	uSGB	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_SGB97402|t__SGB97402	Genus	4	0	1	0	3	0	0	0
SGB97705	ufSGB	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_SGB97705|t__SGB97705	Genus	1	0	0	0	1	0	0	0
SGB97710	uSGB	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_SGB97710|t__SGB97710	Genus	2	0	2	0	1	0	0	0
SGB97712	ufSGB	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_SGB97712|t__SGB97712	Genus	1	0	0	0	1	0	0	0
SGB97746	uSGB	k__Bacteria|p__Bacteroidetes|c__CFGB57524|o__OFGB57524|f__FGB57524|g__GGB71368|s__GGB71368_SGB97746|t__SGB97746	Other	2	0	1	0	1	0	0	0
SGB97747	uSGB	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Salegentibacter|s__Salegentibacter_SGB97747|t__SGB97747	Genus	3	0	2	0	1	0	0	0
SGB97748	uSGB	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Salegentibacter|s__Salegentibacter_SGB97748|t__SGB97748	Genus	3	0	2	0	1	0	0	0
SGB97750	ufSGB	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Salegentibacter|s__Salegentibacter_SGB97750|t__SGB97750	Genus	1	0	0	0	1	0	0	0
SGB97751	uSGB	k__Bacteria|p__Bacteroidetes|c__CFGB14281|o__OFGB14281|f__FGB14281|g__GGB71371|s__GGB71371_SGB97751|t__SGB97751	Other	10	0	5	0	8	0	0	0
SGB97753	uSGB	k__Bacteria|p__Bacteroidetes|c__CFGB2126|o__OFGB2126|f__FGB2126|g__GGB71372|s__GGB71372_SGB97753|t__SGB97753	Other	4	0	3	0	1	0	0	0
SGB97754	ufSGB	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Psychroflexus|s__Psychroflexus_SGB97754|t__SGB97754	Genus	1	0	0	0	1	0	0	0
SGB97795	ufSGB	k__Bacteria|p__Bacteroidetes|c__CFGB57343|o__OFGB57343|f__FGB57343|g__GGB71406|s__GGB71406_SGB97795|t__SGB97795	Other	5	0	0	0	5	0	0	0
SGB97809	ufSGB	k__Bacteria|p__Bacteroidetes|c__CFGB57670|o__OFGB57670|f__FGB57670|g__GGB71420|s__GGB71420_SGB97809|t__SGB97809	Other	1	0	0	0	1	0	0	0
SGB97817	ufSGB	k__Bacteria|p__Bacteroidetes|c__CFGB47284|o__OFGB47284|f__FGB47284|g__GGB71428|s__GGB71428_SGB97817|t__SGB97817	Other	1	0	0	0	1	0	0	0
SGB97818	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB23749|o__OFGB23749|f__FGB23749|g__GGB47284|s__GGB47284_SGB97818|t__SGB97818	Other	1	0	0	0	1	0	0	0
SGB97826	ufSGB	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_SGB97826|t__SGB97826	Genus	1	0	0	0	1	0	0	0
SGB97836	ufSGB	k__Bacteria|p__Bacteroidetes|c__CFGB56988|o__OFGB56988|f__FGB56988|g__GGB71447|s__GGB71447_SGB97836|t__SGB97836	Other	1	0	0	0	1	0	0	0
SGB97837	ufSGB	k__Bacteria|p__Bacteroidetes|c__CFGB57173|o__OFGB57173|f__FGB57173|g__GGB71448|s__GGB71448_SGB97837|t__SGB97837	Other	2	0	0	0	2	0	0	0
SGB97838	ufSGB	k__Bacteria|p__Bacteroidetes|c__CFGB57173|o__OFGB57173|f__FGB57173|g__GGB71449|s__GGB71449_SGB97838|t__SGB97838	Other	1	0	0	0	1	0	0	0
SGB98330	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB9483|o__OFGB9483|f__FGB9483|g__GGB71585|s__GGB71585_SGB98330|t__SGB98330	Other	2	0	0	0	2	0	0	0
SGB98331	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB9483|o__OFGB9483|f__FGB9483|g__GGB71585|s__GGB71585_SGB98331|t__SGB98331	Other	1	0	0	0	1	0	0	0
SGB98341	ufSGB	k__Bacteria|p__Bacteroidetes|c__CFGB62445|o__OFGB62445|f__FGB62445|g__GGB71594|s__GGB71594_SGB98341|t__SGB98341	Other	1	0	0	0	1	0	0	0
SGB98342	ufSGB	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__GGB71595|s__GGB71595_SGB98342|t__SGB98342	Family	1	0	0	0	1	0	0	0
SGB98343	ufSGB	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Hymenobacter|s__Hymenobacter_SGB98343|t__SGB98343	Genus	2	0	0	0	2	0	0	0
SGB98365	ufSGB	k__Archaea|p__Euryarchaeota|c__CFGB219|o__OFGB219|f__FGB219|g__GGB71618|s__GGB71618_SGB98365|t__SGB98365	Other	1	0	0	0	1	0	0	0
SGB98370	ufSGB	k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halarchaeum|s__Halarchaeum_SGB98370|t__SGB98370	Genus	1	0	0	0	1	0	0	0
SGB98371	ufSGB	k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halarchaeum|s__Halarchaeum_SGB98371|t__SGB98371	Genus	1	0	0	0	2	0	0	0
SGB98375	ufSGB	k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_SGB98375|t__SGB98375	Genus	1	0	0	0	1	0	0	0
SGB98376	ufSGB	k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halolamina|s__Halolamina_SGB98376|t__SGB98376	Genus	1	0	0	0	1	0	0	0
SGB98377	ufSGB	k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus|s__Halalkalicoccus_SGB98377|t__SGB98377	Genus	1	0	0	0	1	0	0	0
SGB98378	ufSGB	k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Haloarculaceae|g__Haloarcula|s__Haloarcula_SGB98378|t__SGB98378	Genus	1	0	0	0	1	0	0	0
SGB98379	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB10620|o__OFGB10620|f__FGB10620|g__GGB71631|s__GGB71631_SGB98379|t__SGB98379	Other	2	0	0	0	4	0	0	0
SGB98380	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB10620|o__OFGB10620|f__FGB10620|g__GGB71631|s__GGB71631_SGB98380|t__SGB98380	Other	22	0	0	0	24	0	0	0
SGB98381	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB10620|o__OFGB10620|f__FGB10620|g__GGB71632|s__GGB71632_SGB98381|t__SGB98381	Other	3	0	0	0	5	0	0	0
SGB98382	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_SGB98382|t__SGB98382	Genus	1	0	0	0	1	0	0	0
SGB98389	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB60215|o__OFGB60215|f__FGB60215|g__GGB71639|s__GGB71639_SGB98389|t__SGB98389	Other	1	0	0	0	1	0	0	0
SGB98426	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB47577|o__OFGB47577|f__FGB47577|g__GGB49272|s__GGB49272_SGB98426|t__SGB98426	Other	7	0	2	0	5	0	0	0
SGB98431	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB98431|t__SGB98431	Genus	1	0	0	0	1	0	0	0
SGB98432	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB98432|t__SGB98432	Genus	1	0	0	0	1	0	0	0
SGB98454	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_SGB98454|t__SGB98454	Genus	1	0	0	0	1	0	0	0
SGB98496	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB23414|o__OFGB23414|f__FGB23414|g__GGB71691|s__GGB71691_SGB98496|t__SGB98496	Other	3	0	2	0	1	0	0	0
SGB98502	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__GGB71697|s__GGB71697_SGB98502|t__SGB98502	Family	5	0	1	0	4	0	0	0
SGB98503	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__GGB71697|s__GGB71697_SGB98503|t__SGB98503	Family	9	0	6	0	4	0	0	0
SGB98513	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_SGB98513|t__SGB98513	Genus	2	0	1	0	1	0	0	0
SGB98681	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB64368|o__OFGB64368|f__FGB64368|g__GGB71721|s__GGB71721_SGB98681|t__SGB98681	Other	2	0	0	0	2	0	0	0
SGB98684	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__GGB71724|s__GGB71724_SGB98684|t__SGB98684	Family	2	0	0	0	2	0	0	0
SGB98698	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10328|o__OFGB10328|f__FGB10328|g__GGB49332|s__GGB49332_SGB98698|t__SGB98698	Other	3	0	1	0	2	0	0	0
SGB98699	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB9958|o__OFGB9958|f__FGB9958|g__GGB71739|s__GGB71739_SGB98699|t__SGB98699	Other	2	0	0	0	2	0	0	0
SGB98700	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB9958|o__OFGB9958|f__FGB9958|g__GGB71739|s__GGB71739_SGB98700|t__SGB98700	Other	3	0	1	0	2	0	0	0
SGB98711	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB15488|o__OFGB15488|f__FGB15488|g__GGB71750|s__GGB71750_SGB98711|t__SGB98711	Other	3	0	0	0	3	0	0	0
SGB98739	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB48225|o__OFGB48225|f__FGB48225|g__GGB71772|s__GGB71772_SGB98739|t__SGB98739	Other	30	0	27	0	1	0	2	0
SGB98741	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB98741|t__SGB98741	Genus	1	0	0	0	1	0	0	0
SGB98742	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB41170|o__OFGB41170|f__FGB41170|g__GGB43982|s__GGB43982_SGB98742|t__SGB98742	Other	2	0	1	0	1	0	0	0
SGB98745	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB98745|t__SGB98745	Genus	1	0	0	0	1	0	0	0
SGB98746	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10318|o__OFGB10318|f__FGB10318|g__GGB71779|s__GGB71779_SGB98746|t__SGB98746	Other	11	0	8	0	3	0	0	0
SGB98753	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Garicola|s__Garicola_SGB98753|t__SGB98753	Genus	121	0	56	0	64	0	1	0
SGB98755	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Garicola|s__Garicola_SGB98755|t__SGB98755	Genus	1	0	0	0	1	0	0	0
SGB98756	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__GGB71783|s__GGB71783_SGB98756|t__SGB98756	Family	18	0	2	0	16	0	0	0
SGB98769	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_SGB98769|t__SGB98769	Genus	1	0	0	0	1	0	0	0
SGB98773	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_SGB98773|t__SGB98773	Genus	12	0	10	0	1	0	0	1
SGB98781	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Micrococcus|s__Micrococcus_SGB98781|t__SGB98781	Genus	21	0	20	0	1	0	0	0
SGB98783	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Citricoccus|s__Citricoccus_SGB98783|t__SGB98783	Genus	21	0	17	0	5	0	0	0
SGB98784	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Citricoccus|s__Citricoccus_SGB98784|t__SGB98784	Genus	1	0	0	0	1	0	0	0
SGB98788	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_SGB98788|t__SGB98788	Genus	22	0	17	0	5	0	0	0
SGB98789	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10337|o__OFGB10337|f__FGB10337|g__GGB71803|s__GGB71803_SGB98789|t__SGB98789	Other	2	0	1	0	1	0	0	0
SGB98790	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10340|o__OFGB10340|f__FGB10340|g__GGB71804|s__GGB71804_SGB98790|t__SGB98790	Other	3	0	2	0	1	0	0	0
SGB98796	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB98796|t__SGB98796	Genus	3	0	1	0	2	0	0	0
SGB98799	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB98799|t__SGB98799	Genus	3	0	1	0	2	0	0	0
SGB98800	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB98800|t__SGB98800	Genus	1	0	0	0	1	0	0	0
SGB98802	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10321|o__OFGB10321|f__FGB10321|g__GGB71809|s__GGB71809_SGB98802|t__SGB98802	Other	3	0	2	0	1	0	0	0
SGB98803	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB10321|o__OFGB10321|f__FGB10321|g__GGB71809|s__GGB71809_SGB98803|t__SGB98803	Other	1	0	0	0	1	0	0	0
SGB98807	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB98807|t__SGB98807	Genus	63	0	25	0	38	0	0	0
SGB98808	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB98808|t__SGB98808	Genus	2	0	1	0	1	0	0	0
SGB98812	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB23275|o__OFGB23275|f__FGB23275|g__GGB71815|s__GGB71815_SGB98812|t__SGB98812	Other	1	0	0	0	1	0	0	0
SGB98815	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB10008|o__OFGB10008|f__FGB10008|g__GGB71818|s__GGB71818_SGB98815|t__SGB98815	Other	3	0	0	0	3	0	0	0
SGB98816	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10008|o__OFGB10008|f__FGB10008|g__GGB71819|s__GGB71819_SGB98816|t__SGB98816	Other	13	0	11	0	2	0	0	0
