sgb_id	Unknown	Level of assigned taxonomy	Assigned taxonomy	superkingdom	phylum	class	order	family	genus	species	MAG	genome	filtered	Food	Human	Animal	Other_categories	NA
SGB93603	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_SGB93603|t__SGB93603	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_SGB93603	1	0	0	1	0	0	0	0
SGB10047	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Atlantibacter|s__Atlantibacter_hermannii|t__SGB10047	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	Atlantibacter_hermannii	77	5	4	1	4	0	53	28
SGB97352	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB97352|t__SGB97352	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB97352	2	0	0	2	0	0	0	0
SGB6158	kSGB	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharobutylicum|t__SGB6158	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_saccharobutylicum	1	8	0	1	0	0	0	8
SGB64270	uSGB	Family	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB26869|s__GGB26869_SGB64270|t__SGB64270	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	GGB26869	GGB26869_SGB64270	4	0	0	2	1	0	0	1
SGB89214	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_peroxydans|t__SGB89214	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_peroxydans	2	1	0	2	0	0	0	1
SGB96964	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Fructobacillus|s__Fructobacillus_SGB96964|t__SGB96964	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	Fructobacillus_SGB96964	3	0	0	3	0	0	0	0
SGB70646	uSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_SGB70646|t__SGB70646	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB70646	7	0	0	6	1	0	0	0
SGB70610	uSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB5087|o__OFGB5087|f__FGB5087|g__GGB50505|s__GGB50505_SGB70610|t__SGB70610	Bacteria	Firmicutes	CFGB5087	OFGB5087	FGB5087	GGB50505	GGB50505_SGB70610	2	0	0	1	1	0	0	0
SGB7090	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_pontis|t__SGB7090	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_pontis	5	1	0	4	1	0	0	1
SGB7094	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_panis|t__SGB7094	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_panis	8	1	0	8	0	0	0	1
SGB1197	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_pasteurianus|t__SGB1197	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_pasteurianus	3	3	0	2	0	0	0	4
SGB7132	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Fructobacillus|s__Fructobacillus_fructosus|t__SGB7132	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	Fructobacillus_fructosus	1	3	0	1	0	0	0	3
SGB96965	ufSGB	Family	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB71226|s__GGB71226_SGB96965|t__SGB96965	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	GGB71226	GGB71226_SGB96965	1	0	0	1	0	0	0	0
SGB32412	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Zymobacter|s__Zymobacter_palmae|t__SGB32412	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Zymobacter	Zymobacter_palmae	1	2	0	1	0	0	0	2
SGB48691	uSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB12856|o__OFGB12856|f__FGB12856|g__GGB36332|s__GGB36332_SGB48691|t__SGB48691	Bacteria	Firmicutes	CFGB12856	OFGB12856	FGB12856	GGB36332	GGB36332_SGB48691	2	0	0	1	0	0	0	1
SGB96966	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Fructobacillus|s__Fructobacillus_SGB96966|t__SGB96966	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	Fructobacillus_SGB96966	1	0	0	1	0	0	0	0
SGB96914	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB53347|o__OFGB53347|f__FGB53347|g__GGB71179|s__GGB71179_SGB96914|t__SGB96914	Bacteria	Firmicutes	CFGB53347	OFGB53347	FGB53347	GGB71179	GGB71179_SGB96914	1	0	0	1	0	0	0	0
SGB96951	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_SGB96951|t__SGB96951	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB96951	2	0	0	2	0	0	0	0
SGB12501	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas|s__Xanthomonas_translucens|t__SGB12501	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas_translucens	1	44	0	1	0	0	0	44
SGB94717	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_beninensis|t__SGB94717	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_beninensis	1	1	0	1	0	0	0	1
SGB10142	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Lelliottia|s__Lelliottia_amnigena|t__SGB10142	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Lelliottia	Lelliottia_amnigena	9	8	0	3	0	0	6	8
SGB96953	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_SGB96953|t__SGB96953	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB96953	1	0	0	1	0	0	0	0
SGB23268	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__SGB23268	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_cloacae	1	6	0	1	0	0	0	6
SGB89069	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_WS_5010|t__SGB89069	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_sp_WS_5010	17	4	0	11	0	0	6	4
SGB29609	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_raoultii|t__SGB29609	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_raoultii	2	1	0	2	0	0	0	1
SGB99649	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_SGB99649|t__SGB99649	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter_SGB99649	1	0	0	1	0	0	0	0
SGB8018	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus|t__SGB8018	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_gallolyticus	181	45	212	2	210	3	0	223
SGB10370	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_junii|t__SGB10370	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_junii	17	59	2	2	2	0	7	67
SGB80454	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_kribbianus|t__SGB80454	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus_kribbianus	2	1	0	1	0	0	1	1
SGB97312	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB14251|o__OFGB14251|f__FGB14251|g__GGB39010|s__GGB39010_SGB97312|t__SGB97312	Bacteria	Firmicutes	CFGB14251	OFGB14251	FGB14251	GGB39010	GGB39010_SGB97312	1	0	0	1	0	0	0	0
SGB16673	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_kristinae|t__SGB16673	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia_kristinae	28	15	1	6	5	0	16	17
SGB8130	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis|t__SGB8130	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_oralis	56	68	7	1	51	0	0	79
SGB2540	kSGB	Species	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Elizabethkingia|s__Elizabethkingia_meningoseptica|t__SGB2540	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia_meningoseptica	2	24	1	1	0	0	1	25
SGB7038	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri|t__SGB7038	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_gasseri	119	30	87	3	157	0	0	76
SGB8344	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Geobacillus|s__Geobacillus_stearothermophilus|t__SGB8344	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus_stearothermophilus	8	22	0	8	0	0	0	22
SGB29598	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_chiayiensis|t__SGB29598	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_chiayiensis	1	3	0	1	0	0	0	3
SGB96859	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Anoxybacillus|s__Anoxybacillus_SGB96859|t__SGB96859	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus_SGB96859	1	0	0	1	0	0	0	0
SGB17566	kSGB	Species	k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Thermus|s__Thermus_thermophilus|t__SGB17566	Bacteria	Deinococcus_Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus_thermophilus	82	14	98	12	0	0	160	22
SGB7141	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Loigolactobacillus|s__Loigolactobacillus_rennini|t__SGB7141	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	Loigolactobacillus_rennini	8	1	0	4	0	0	4	1
SGB74163	uSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_SGB74163|t__SGB74163	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_SGB74163	9	0	0	2	2	0	1	4
SGB7113	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_halotolerans|t__SGB7113	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_halotolerans	2	1	0	2	0	0	0	1
SGB100454	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_SGB100454|t__SGB100454	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_SGB100454	1	0	0	1	0	0	0	0
SGB35146	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Acidipropionibacterium|s__Acidipropionibacterium_jensenii|t__SGB35146	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Acidipropionibacterium	Acidipropionibacterium_jensenii	29	5	1	3	0	0	27	5
SGB96967	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB35321|o__OFGB35321|f__FGB35321|g__GGB71228|s__GGB71228_SGB96967|t__SGB96967	Bacteria	Firmicutes	CFGB35321	OFGB35321	FGB35321	GGB71228	GGB71228_SGB96967	1	0	0	1	0	0	0	0
SGB7053	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_amylolyticus|t__SGB7053	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_amylolyticus	4	4	0	1	0	0	2	5
SGB49082	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Paucilactobacillus|s__Paucilactobacillus_nenjiangensis|t__SGB49082	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	Paucilactobacillus_nenjiangensis	17	2	1	15	0	0	3	2
SGB12098	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_helleri|t__SGB12098	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_helleri	35	18	1	21	0	0	12	21
SGB12146	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_reactans|t__SGB12146	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_reactans	4	6	0	4	0	0	0	6
SGB99164	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_SGB99164|t__SGB99164	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_SGB99164	1	0	0	1	0	0	0	0
SGB7967	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium|t__SGB7967	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_faecium	197	1318	344	9	254	4	3	1589
SGB12101	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lundensis|t__SGB12101	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_lundensis	18	35	0	7	3	0	6	37
SGB7966	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_durans|t__SGB7966	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_durans	48	41	16	6	40	0	5	54
SGB16746	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Glutamicibacter|s__Glutamicibacter_ardleyensis|t__SGB16746	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter_ardleyensis	64	2	1	22	0	0	41	4
SGB97314	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB97314|t__SGB97314	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_SGB97314	1	0	0	1	0	0	0	0
SGB49938	uSGB	Other	k__Bacteria|p__Bacteroidetes|c__CFGB10793|o__OFGB10793|f__FGB10793|g__GGB32575|s__GGB32575_SGB49938|t__SGB49938	Bacteria	Bacteroidetes	CFGB10793	OFGB10793	FGB10793	GGB32575	GGB32575_SGB49938	2	0	0	1	0	0	0	1
SGB22519	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__Gulbenkiania|s__Gulbenkiania_indica|t__SGB22519	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Gulbenkiania	Gulbenkiania_indica	2	3	0	1	0	0	0	4
SGB32471	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_jeotgali|t__SGB32471	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_jeotgali	10	1	0	8	0	0	2	1
SGB99216	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Chromohalobacter|s__Chromohalobacter_SGB99216|t__SGB99216	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter	Chromohalobacter_SGB99216	6	0	0	6	0	0	0	0
SGB99137	uSGB	Family	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__GGB53187|s__GGB53187_SGB99137|t__SGB99137	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	GGB53187	GGB53187_SGB99137	4	0	0	3	0	0	1	0
SGB99202	uSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99202|t__SGB99202	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_SGB99202	2	0	0	1	0	0	1	0
SGB12605	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales|f__Hydrogenophilaceae|g__Tepidiphilus|s__Tepidiphilus_succinatimandens|t__SGB12605	Bacteria	Proteobacteria	Hydrogenophilalia	Hydrogenophilales	Hydrogenophilaceae	Tepidiphilus	Tepidiphilus_succinatimandens	4	2	6	2	0	0	8	2
SGB16957	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Acidipropionibacterium|s__Acidipropionibacterium_acidipropionici|t__SGB16957	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Acidipropionibacterium	Acidipropionibacterium_acidipropionici	7	6	0	3	0	0	2	8
SGB7059	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__Ligilactobacillus_acidipiscis|t__SGB7059	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus_acidipiscis	13	3	0	5	0	0	2	9
SGB99694	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Celerinatantimonadaceae|g__Celerinatantimonas|s__Celerinatantimonas_SGB99694|t__SGB99694	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Celerinatantimonadaceae	Celerinatantimonas	Celerinatantimonas_SGB99694	1	0	0	1	0	0	0	0
SGB10343	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_baumannii|t__SGB10343	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_baumannii	59	2909	15	22	8	0	16	2937
SGB16669	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_salsicia|t__SGB16669	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Kocuria	Kocuria_salsicia	117	6	3	7	0	0	111	8
SGB98788	uSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_SGB98788|t__SGB98788	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Kocuria	Kocuria_SGB98788	22	0	0	5	0	0	17	0
SGB87961	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Nesterenkonia|s__Nesterenkonia_halophila|t__SGB87961	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia_halophila	17	1	0	8	0	0	9	1
SGB97795	ufSGB	Other	k__Bacteria|p__Bacteroidetes|c__CFGB57343|o__OFGB57343|f__FGB57343|g__GGB71406|s__GGB71406_SGB97795|t__SGB97795	Bacteria	Bacteroidetes	CFGB57343	OFGB57343	FGB57343	GGB71406	GGB71406_SGB97795	5	0	0	5	0	0	0	0
SGB7925	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Tetragenococcus|s__Tetragenococcus_muriaticus|t__SGB7925	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus_muriaticus	7	3	2	5	0	0	4	3
SGB93118	uSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_SGB93118|t__SGB93118	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_SGB93118	38	0	0	26	0	0	12	0
SGB11845	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_sp_1M45|t__SGB11845	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_sp_1M45	16	5	8	12	0	0	3	14
SGB96907	uSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Salinicoccus|s__Salinicoccus_SGB96907|t__SGB96907	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Salinicoccus	Salinicoccus_SGB96907	21	0	0	3	0	0	18	0
SGB97751	uSGB	Other	k__Bacteria|p__Bacteroidetes|c__CFGB14281|o__OFGB14281|f__FGB14281|g__GGB71371|s__GGB71371_SGB97751|t__SGB97751	Bacteria	Bacteroidetes	CFGB14281	OFGB14281	FGB14281	GGB71371	GGB71371_SGB97751	10	0	3	8	0	0	5	0
SGB2756	kSGB	Species	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Salegentibacter|s__Salegentibacter_agarivorans|t__SGB2756	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter_agarivorans	11	3	0	2	0	0	8	4
SGB99190	uSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99190|t__SGB99190	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_SGB99190	2	0	1	1	0	0	2	0
SGB11905	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__Marinobacter_sp_AC_23|t__SGB11905	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter_sp_AC_23	4	1	1	1	0	0	4	1
SGB98934	ufSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_SGB98934|t__SGB98934	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_SGB98934	1	0	0	1	0	0	0	0
SGB16641	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_239c|t__SGB16641	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_sp_239c	17	3	3	9	0	0	7	7
